Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Type,USC / SI,Time,MPH / m/s,PSI / Pascals,F / C,% / %,In.H20 / Pascals,In.H20 / Pascals,RPM / RPM,Hertz / Hertz,Horsepower / kW,% / %,Amps / Amperes,lbf / N,lbf / N,in.lb / Nm,Deg / Deg,Inches / Millimeters,Inches / Millimeters,°F / °C,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA
Mult,SI,251114 12:41:12.892386,   11.596355,101064.614308,   24.170098,   50.577059,   79.176534,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.400000,    0.236023,   -0.073285,    0.005243,   -0.219544,    0.000000,    0.000000,   44.460937,   -1.230413,   -0.804248,   -2.075758,   -2.892335,   -3.339459,   -2.238498,   -2.028086,   -0.642330,   -2.279183,   -0.850687,   -1.250550,   -1.681647,   -1.686990,    0.731919,   -2.296032,   -3.919734,   -2.302607,   -0.914796,   -2.394662,   -1.497948,   -1.336441,   -1.946305,   -1.315482,    0.120822,   -2.389320,   -1.183153,   -1.876442,    0.123082,   -2.162059,   -2.579594,   -1.917949,   -1.389044,    1.611990,   -0.500254,   -1.401989,    0.394110,   -3.037403,   -0.278220,   -0.306576,   -1.850963,    2.670827,    2.273840,    0.848221,   -1.477400,  -17.958529,  -98.312301,  -17.832981,  -18.321612,  -18.118187,  -18.749626,  -18.634558,  -18.204411,  -18.863051,  -21.424974,  -18.821544,  -19.784423,  -19.151750,  -20.170314,  -19.763669,  -21.047713,  -20.167437,  -20.395520,  -20.669630,  -20.223739
Mult,SI,251114 12:41:12.902386,   11.598531,101064.614308,   24.265330,   50.764355,   79.176534,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.400000,    0.103266,   -0.155351,    0.020266,    0.335944,    0.000000,    0.000000,   44.460937,   -0.469316,    0.755344,    0.147535,   -1.361099,   -1.664387,    0.428631,   -1.960278,   -1.354112,   -0.807125,    0.236713,   -0.516165,   -2.868088,    0.118767,    0.559727,   -2.290689,   -3.519870,   -2.593567,   -1.049180,    0.762741,   -1.479044,   -1.966031,    0.676851,   -1.713291,   -0.611508,   -0.724933,    0.615207,   -1.122331,   -1.836784,   -3.410555,   -2.182196,   -0.161507,   -0.258905,    0.420104,   -1.881361,   -0.725755,    0.173425,   -1.056577,   -0.008630,   -0.819454,   -1.954524,    1.719045,   -1.877675,   -3.610692,   -2.152196,  -17.974967,  -97.025638,  -19.224490,  -18.457023,  -18.087262,  -19.759868,  -18.940312,  -17.798280,  -19.480313,  -21.456412,  -21.121275,  -17.972912,  -21.655933,  -17.127979,  -16.091950,  -19.558395,  -19.364422,  -18.127022,  -20.770521,  -19.749080
Mult,SI,251114 12:41:12.912386,   11.600370,101064.614308,   24.346013,   50.915012,   79.176534,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.400000,    0.148332,   -0.191306,    0.026429,   -0.133691,    0.000000,    0.000000,   44.460937,   -1.190961,   -1.769182,   -1.205345,   -1.089454,   -0.118356,   -0.152466,   -0.120000,   -0.891783,   -2.027675,   -0.789865,   -1.454386,   -1.419455,   -1.005207,    1.179454,   -1.031509,   -2.357265,   -0.352603,    1.160961,   -0.552741,   -1.150687,   -2.873430,    2.517950,   -1.143701,   -2.646170,   -1.161783,   -2.003018,    1.551373,   -0.652604,   -0.830961,   -0.567124,   -2.437813,   -1.612195,   -0.831063,    0.167415,    0.469111,   -1.058632,    2.232333,    2.591512,   -2.633430,   -0.524385,   -2.023155,    1.001098,    3.507130,   -2.685622,  -18.748188,  -98.259724,  -18.244557,  -17.608391,  -15.770990,  -16.209895,  -17.415651,  -15.406238,  -17.568117,  -18.164420,  -18.390653,  -17.141952,  -16.594759,  -16.599074,  -18.004454,  -18.597160,  -17.850857,  -18.191954,  -19.162230,  -18.266338
Mult,SI,251114 12:41:12.922386,   11.601925,101064.614308,   24.416115,   50.976650,   79.176534,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.400000,    0.113962,   -0.196006,    0.008957,   -0.089605,    0.000000,    0.000000,   44.460937,   -1.428496,   -0.470549,   -0.987947,   -1.949593,    0.193151,   -0.830961,   -2.156306,   -0.776714,    1.191783,   -1.558770,   -1.653291,   -1.920004,   -0.424521,   -2.385621,   -1.589181,    0.610275,   -2.820417,    0.487809,   -0.577398,    0.650960,   -0.161918,    1.575620,   -2.229046,   -1.266989,    0.348905,   -1.029865,   -0.367809,   -0.285206,   -0.815344,   -0.237535,   -0.169315,   -0.075617,    0.105308,    0.299333,    0.290138,   -1.484387,   -0.898358,   -0.948084,   -0.145480,   -0.816166,    2.540142,   -1.017125,   -1.973223,   -1.982059,  -17.226404,  -98.137978,  -16.112292,  -18.227707,  -19.773070,  -16.771163,  -20.961001,  -16.971994,  -16.671403,  -20.836274,  -17.643117,  -17.483048,  -18.718599,  -19.083737,  -15.587394,  -19.538669,  -16.285512,  -16.474964,  -17.903255,  -16.702225
Mult,SI,251114 12:41:12.932386,   11.597295,101064.614308,   24.201511,   50.982206,   79.176534,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.400000,    0.098534,   -0.214332,    0.030833,    0.177233,    0.000000,    0.000000,   44.460937,   -2.220004,   -0.616440,   -1.950004,   -1.788497,   -1.042194,   -1.395619,   -0.198905,   -1.875620,    0.059178,   -0.193151,   -2.623156,   -0.651782,   -1.998497,   -1.694387,   -1.085756,   -0.050548,   -2.386032,    1.123153,   -0.246165,   -1.180276,   -3.797268,    0.902879,   -0.579042,   -2.670827,   -0.491508,   -4.361516,   -2.753019,    0.224589,   -2.335895,    0.373973,    0.792330,   -0.298357,   -1.560209,    2.310416,   -0.848632,   -1.214797,    0.072329,   -1.030687,    0.496439,    0.033699,   -0.778769,   -0.697399,   -1.459729,    0.531371,  -17.804419,  -99.419106,  -17.553117,  -14.909824,  -15.931419,  -16.237943,  -14.921126,  -14.851648,  -14.423453,  -17.472877,  -18.781476,  -17.437021,  -15.295510,  -17.628939,  -15.682223,  -17.490035,  -17.891953,  -16.604828,  -18.525859,  -18.913188
Mult,SI,251114 12:41:12.942386,   11.596311,101064.614308,   24.160508,   50.830491,   79.176534,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.400000,    0.171547,   -0.160314,    0.003996,    0.047294,    0.000000,    0.000000,   44.460937,   -2.348224,   -1.028632,    0.317672,   -1.338496,   -4.255899,    0.309042,   -0.476302,   -2.755485,   -0.039452,    0.825618,    1.455619,   -1.557126,    0.616851,   -2.467813,   -1.689455,   -1.599866,    0.995755,    0.305343,   -3.165212,   -1.500825,   -1.643839,   -2.215895,   -1.299455,   -1.064797,    0.398631,   -1.901922,    0.059589,    0.265685,   -0.755755,   -2.137812,   -2.404114,   -1.892470,    1.049694,    0.514714,    0.672330,   -0.443836,   -1.795072,    0.234658,   -0.980550,   -1.926990,   -0.403562,   -0.229316,    1.028016,   -1.479866,  -17.207089,  -98.079872,  -16.740650,  -15.894073,  -15.326332,  -16.507327,  -16.257978,  -15.367043,  -16.443731,  -19.787505,  -15.466058,  -15.823182,  -16.103354,  -16.877705,  -15.693319,  -17.517980,  -17.444007,  -16.010169,  -17.228870,  -18.099077
Mult,SI,251114 12:41:12.952386,   11.601531,101064.614308,   24.399383,   50.928768,   79.176534,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.400000,    0.173232,   -0.119679,    0.023385,    0.147533,    0.000000,    0.000000,   44.460937,    0.057534,    1.044249,   -0.505480,   -2.416854,   -2.789595,   -0.183288,   -0.830550,   -0.221918,    0.392056,   -0.381371,   -1.849319,   -1.813976,   -3.601651,   -1.855894,   -0.368220,   -0.482878,   -0.317672,   -1.939319,   -1.155208,   -1.855894,   -3.670692,   -2.319457,   -0.409727,   -1.717812,   -0.601234,   -0.428631,   -0.792741,   -2.385210,    0.038630,   -2.953568,   -1.350825,   -0.948495,    2.723225,    0.522779,   -0.519864,    0.825618,   -0.460686,   -1.765072,   -1.980826,    0.246165,    0.553974,    0.292192,   -0.244316,    3.705624,  -17.163116,  -98.727352,  -18.637023,  -19.833944,  -18.917503,  -19.832813,  -19.382915,  -19.327590,  -18.746339,  -18.818770,  -15.700100,  -17.895652,  -17.980104,  -18.110173,  -15.751881,  -20.125930,  -17.700446,  -18.346064,  -15.055304,  -16.669759
Mult,SI,251114 12:41:12.962386,   11.597768,101064.614308,   24.228361,   50.819644,   79.176534,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.400000,    0.048077,   -0.199610,    0.020927,    0.426901,    0.000000,    0.000000,   44.460937,   -0.408494,    0.278220,   -2.569320,   -1.884661,   -0.404384,   -0.119178,   -2.937540,    1.555072,    1.054523,   -0.574933,   -1.276852,   -1.384934,    0.715481,   -1.826716,   -0.267535,   -0.536302,    0.092466,   -0.147945,   -1.865757,   -2.486306,   -2.570964,    2.251237,   -0.283562,   -2.670827,   -0.106850,   -1.142057,   -0.016849,    0.005342,   -0.485754,   -0.365754,   -1.844798,   -3.075212,    0.839796,    1.338521,   -1.009112,   -1.206578,    0.570823,    0.890961,   -2.744389,   -0.102329,    0.849454,   -0.047260,    0.323425,   -2.799047,  -18.043803,  -96.898356,  -17.989351,  -17.868118,  -16.539331,  -19.285621,  -17.919899,  -17.067209,  -17.061404,  -18.047296,  -17.808529,  -17.844282,  -16.031230,  -17.167431,  -16.083628,  -17.043322,  -17.531131,  -17.772775,  -17.553734,  -20.218396
Mult,SI,251114 12:41:12.972386,   11.598166,101064.614308,   24.254749,   50.555367,   79.176534,    0.000000,  400.000000,   27.000000,    1.500000,   17.200000,   10.400000,    0.141853,   -0.044351,    0.008117,    0.504864,    0.000000,    0.000000,   44.460937,   -1.542743,   -0.734385,   -1.266578,   -2.943294,   -2.478909,    0.175480,   -1.568222,   -0.443426,   -1.930689,   -0.879865,   -2.098360,   -0.887262,   -1.231235,   -0.963290,   -2.959732,   -0.310686,   -2.855348,    0.200548,   -2.275484,    0.360001,   -0.192329,   -0.344795,   -1.753565,   -1.485619,   -1.993977,    0.243699,   -1.062331,   -1.077536,   -3.259733,    0.230137,   -2.289046,   -0.429453,    1.975278,    1.998112,   -1.482126,   -0.740549,   -1.998086,   -0.985481,   -1.490140,   -0.853974,    0.147535,    0.614385,    0.117945,    1.192194,  -16.786061,  -98.616669,  -18.510859,  -20.724288,  -18.866853,  -16.120101,  -20.888261,  -16.543440,  -16.110854,  -20.327609,  -19.183805,  -21.618947,  -16.267121,  -17.277158,  -16.777739,  -18.897983,  -18.801407,  -19.389491,  -21.559769,  -21.000453
