Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Type,USC / SI,Time,MPH / m/s,PSI / Pascals,F / C,% / %,In.H20 / Pascals,In.H20 / Pascals,RPM / RPM,Hertz / Hertz,Horsepower / kW,% / %,Amps / Amperes,lbf / N,lbf / N,in.lb / Nm,Deg / Deg,Inches / Millimeters,Inches / Millimeters,°F / °C,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA
Mult,SI,251114 12:52:23.133866,   11.535397,101041.005829,   24.313409,   51.376242,   78.279153,    0.000000,  400.000000,   27.000000,    1.500000,   17.100000,   10.400000,    0.261510,   -0.003308,    0.000723,   -0.054725,    0.000000,    0.000000,   44.492187,    0.233425,   -0.706851,   -0.103151,   -1.905620,   -0.375617,   -1.972196,   -1.685757,   -1.470414,   -2.006305,   -1.381236,   -1.937675,    0.224384,   -1.223427,    0.581508,   -0.801371,   -1.585894,   -3.028362,    0.374384,   -2.064251,   -1.955757,   -1.431784,   -1.628222,   -2.898910,   -0.939043,   -0.071918,   -1.175345,   -1.359044,    0.518015,   -0.465206,   -1.155208,   -2.681101,   -1.389455,   -1.444112,   -1.941605,    1.269249,   -0.238768,   -1.098495,    0.126987,   -0.960824,    0.369453,   -0.480001,    2.292333,    0.621577,   -0.576576,  -20.705384, -102.341794,  -19.288189,  -17.275719,  -16.157446,  -16.900410,  -18.893462,  -16.396188,  -17.963460,  -20.287129,  -16.968116,  -15.380989,  -18.047604,  -17.365925,  -17.669110,  -21.148809,  -18.648119,  -16.521814,  -17.294418,  -18.003323
Mult,SI,251114 12:52:23.143866,   11.539579,101041.005829,   24.506255,   51.428621,   78.279153,    0.000000,  400.000000,   27.000000,    1.500000,   17.100000,   10.400000,    0.122360,   -0.000385,    0.026816,   -0.390245,    0.000000,    0.000000,   44.492187,   -0.323836,   -1.153153,   -0.167261,   -4.453570,   -1.723565,   -0.244932,   -0.422467,   -1.089043,   -2.333429,   -2.317813,   -1.707127,   -0.599179,   -0.720001,    1.861237,   -1.608907,   -0.525207,   -2.621101,   -0.346850,   -0.157398,   -2.720553,   -2.804389,   -1.257948,   -2.683978,   -2.553704,   -1.280550,   -2.342470,   -0.980550,   -2.338772,    0.043562,    0.282329,   -1.165071,   -1.767127,    0.132637,   -0.915875,    0.456576,   -2.508087,   -1.243564,   -0.441782,    0.565481,   -0.166850,   -0.147535,   -0.642741,   -0.511028,    1.207811,  -18.699284, -100.681587,  -16.620649,  -17.104349,  -17.950310,  -17.060376,  -19.754012,  -16.124493,  -18.535516,  -19.664114,  -17.698597,  -19.984149,  -19.407984,  -16.935650,  -17.239760,  -18.582777,  -18.525242,  -19.752779,  -16.344074,  -20.373739
Mult,SI,251114 12:52:23.153866,   11.536601,101041.005829,   24.366184,   51.483910,   78.279153,    0.000000,  400.000000,   27.000000,    1.500000,   17.100000,   10.400000,    0.230212,   -0.070684,   -0.000239,    0.569908,    0.000000,    0.000000,   44.492187,   -2.018634,   -0.743426,   -3.509185,   -2.064251,    0.081370,   -0.790276,   -1.761784,   -1.961100,   -1.925757,   -2.277950,   -2.507265,   -2.500690,   -1.745757,    0.613152,   -0.706029,   -1.967264,   -0.819454,   -0.435617,    0.510001,    1.097673,   -3.145486,    0.191507,   -1.455619,   -0.717947,    0.307398,   -1.046714,   -1.598633,    0.945618,    0.393699,   -1.095208,   -1.382058,    0.988769,    0.428528,   -0.915875,   -1.612400,    0.222329,    0.605344,   -1.509455,   -1.204112,    0.690823,    0.636577,   -0.628768,   -0.702125,   -4.397680,  -16.673869,  -98.553753,  -18.629626,  -18.483941,  -17.950310,  -17.540275,  -17.881679,  -18.519412,  -17.832364,  -19.426888,  -16.913869,  -17.848803,  -17.184178,  -17.146472,  -18.493804,  -17.320719,  -18.517023,  -19.004010,  -19.432641,  -17.520857
Mult,SI,251114 12:52:23.163866,   11.533135,101041.005829,   24.212423,   51.232331,   78.279153,    0.000000,  400.000000,   27.000000,    1.500000,   17.100000,   10.400000,    0.056940,    0.012948,    0.008728,   -0.223181,    0.000000,    0.000000,   44.492187,   -0.265480,   -1.694387,   -0.460275,   -1.492606,   -0.276165,   -1.691510,    0.146713,   -1.705894,   -3.679733,   -0.946440,   -0.665344,   -1.412058,   -1.386167,    0.332466,   -0.161918,   -1.746990,   -2.718088,    1.758497,   -1.489318,   -1.393153,   -1.921648,    0.210411,    0.221507,   -0.857262,   -1.044249,   -0.587672,   -1.579729,    0.073767,   -1.760140,   -0.313562,   -1.852606,   -0.411371,    0.643768,    0.438301,   -1.497537,    0.316439,    0.940276,   -0.473426,   -1.032331,   -2.658909,   -0.852330,    0.837125,   -1.891853,    0.816166,  -17.295856, -101.199017,  -18.522571,  -17.062842,  -19.737522,  -18.034145,  -13.511534,  -15.771555,  -14.386056,  -17.509350,  -17.224966,  -13.678383,  -15.712634,  -16.825924,  -16.974897,  -17.419350,  -17.372500,  -16.121539,  -17.067774,  -16.509485
Mult,SI,251114 12:52:23.173866,   11.534089,101041.005829,   24.256931,   51.230214,   78.279153,    0.000000,  400.000000,   27.000000,    1.500000,   17.100000,   10.400000,    0.268015,    0.140400,    0.012951,   -0.178631,    0.000000,    0.000000,   44.492187,   -0.750412,   -1.823428,   -0.273288,   -0.561371,   -0.996988,   -1.174112,   -0.267124,   -0.988358,   -0.900824,   -1.641373,    0.527261,   -1.433428,   -1.386167,   -0.602467,   -1.421099,   -4.204529,   -2.710279,   -0.628768,   -1.478222,   -1.129317,   -2.966307,   -0.683015,   -0.676440,   -1.250550,   -0.942742,    0.866303,   -0.022192,    0.580892,   -0.423699,   -1.254660,   -0.718358,   -2.545895,   -1.118530,   -1.457006,   -0.035343,    0.933700,   -2.504389,   -0.286850,   -0.849865,   -0.834248,   -0.127808,   -0.752056,   -0.565275,   -2.882882,  -16.784006, -100.036875,  -16.225512,  -16.869280,  -16.126470,  -18.326030,  -14.599344,  -17.810737,  -16.600307,  -18.901065,  -14.679687,  -17.722638,  -17.533905,  -15.413455,  -15.235304,  -14.873043,  -17.465377,  -15.286058,  -16.016333,  -16.873595
Mult,SI,251114 12:52:23.183686,   11.531883,101041.005829,   24.159847,   51.040405,   78.279153,    0.000000,  400.000000,   27.000000,    1.500000,   17.100000,   10.400000,    0.194449,    0.018564,    0.002638,   -0.187912,    0.000000,    0.000000,   44.484375,   -1.015071,   -0.266713,   -1.548085,   -2.542608,    0.092055,   -0.684659,    0.576987,   -1.038906,    1.060276,   -1.344249,   -0.063699,   -1.947127,   -1.023701,   -2.292744,   -0.839180,   -2.754252,   -0.584796,    0.980550,   -1.689866,   -1.043016,   -3.678911,   -1.208633,   -1.482743,   -3.288500,   -0.514111,   -0.945618,   -1.645072,   -1.587537,    0.622193,   -0.564659,   -2.260278,   -0.130685,   -1.145447,    0.729068,    0.477946,   -1.246852,    0.673974,   -0.801782,   -1.449866,    1.772058,    0.571234,    0.865481,   -0.382603,   -1.132605,  -16.762020,  -99.762938,  -16.834759,  -17.441542,  -15.960443,  -15.617805,  -17.321130,  -17.376558,  -18.503872,  -17.283630,  -16.040785,  -19.875245,  -15.093523,  -18.879901,  -15.996402,  -15.311537,  -18.027981,  -14.677837,  -16.584485,  -18.529352
Mult,SI,251114 12:52:23.193686,   11.536588,101041.005829,   24.373789,   51.211829,   78.279153,    0.000000,  400.000000,   27.000000,    1.500000,   17.100000,   10.400000,    0.207566,    0.050077,    0.027343,    0.157353,    0.000000,    0.000000,   44.484375,   -0.112603,   -1.436304,   -0.351371,   -0.227261,   -1.176167,   -2.069593,   -0.590960,   -0.775070,   -1.456441,   -2.596444,    2.894389,   -0.403151,   -0.275343,   -0.544522,    0.373562,   -2.550005,    0.539590,    0.114247,   -0.293014,   -1.180276,   -4.049597,   -2.017812,    0.025069,   -2.946992,    1.532469,   -1.738360,   -0.509590,    3.004527,   -2.525758,   -1.105893,   -0.203425,   -0.327535,   -1.898839,    0.064084,   -0.548426,   -1.451510,   -1.059043,   -0.022603,   -1.143290,   -0.455754,   -0.696166,   -0.760686,    3.043568,   -1.963977,  -15.738319, -101.669406,  -18.374420,  -19.531683,  -17.559076,  -17.849008,  -19.588395,  -17.525018,  -16.998527,  -19.724115,  -18.192365,  -20.397164,  -18.436270,  -20.965110,  -18.881955,  -19.355792,  -16.965239,  -17.589898,  -18.569831,  -21.021001
Mult,SI,251114 12:52:23.203686,   11.535940,101041.005829,   24.332787,   51.568828,   78.279153,    0.000000,  400.000000,   27.000000,    1.500000,   17.100000,   10.400000,    0.250509,   -0.043187,   -0.001525,   -0.160996,    0.000000,    0.000000,   44.484375,   -0.912331,   -0.140137,   -0.108904,   -1.161372,   -0.336987,   -0.258905,    0.528083,   -0.842467,   -2.094251,   -2.498224,    0.479590,   -1.851785,   -2.185073,    0.374795,   -2.862745,   -1.505345,   -0.574111,   -0.781645,    0.192740,   -2.747677,   -1.641373,    0.079726,   -1.971785,    2.128360,    1.015892,   -2.905485,   -0.809180,    0.238357,    0.663700,   -0.326713,   -0.247809,   -1.053701,    0.711063,    0.131392,   -1.251578,   -0.228083,   -0.447124,   -0.935344,   -0.298357,   -4.105077,   -0.821098,   -3.216171,   -1.170002,    1.567811,  -16.613252, -100.997024,  -20.624835,  -21.074425,  -21.353056,  -20.879939,  -20.547164,  -17.844359,  -20.305520,  -19.283977,  -18.423324,  -20.144835,  -17.930995,  -20.799082,  -18.585962,  -20.594835,  -21.771002,  -20.918261,  -21.254220,  -20.508534
Mult,SI,251114 12:52:23.213686,   11.536513,101041.005829,   24.365258,   51.376506,   78.279153,    0.000000,  400.000000,   27.000000,    1.500000,   17.100000,   10.400000,    0.134746,    0.122752,    0.012338,   -0.006926,    0.000000,    0.000000,   44.484375,   -0.413425,   -0.833015,    0.530138,   -1.733017,   -2.505210,   -0.859728,    1.592469,    1.604798,   -1.265756,   -0.280685,    0.090000,    0.695755,   -0.643152,    1.008084,   -1.434660,   -0.406850,   -2.246306,    0.253562,   -3.380144,   -1.877675,   -3.037814,    0.210411,   -0.514933,   -1.231646,   -1.818908,   -1.926990,    0.432330,   -0.819865,   -1.796716,   -1.913428,    0.502193,   -0.699864,   -0.012740,   -1.844695,    2.373087,   -1.009317,    1.668086,    2.390553,   -2.384388,    1.570688,   -1.741647,   -1.142057,    0.575960,   -0.775070,  -18.836955,  -97.637878,  -23.673951,  -21.240453,  -21.983468,  -22.095147,  -21.735660,  -23.121570,  -21.130727,  -22.018914,  -22.101414,  -22.712922,  -20.751822,  -23.033881,  -21.079768,  -21.190727,  -21.833468,  -23.251690,  -23.146690,  -22.832922
Mult,SI,251114 12:52:23.223686,   11.532836,101041.005829,   24.203826,   51.054161,   78.279153,    0.000000,  400.000000,   27.000000,    1.500000,   17.100000,   10.400000,    0.299040,    0.084583,    0.016411,    0.167563,    0.000000,    0.000000,   44.484375,   -1.982470,   -2.563978,   -3.146308,   -2.664252,   -2.576717,   -2.695485,   -1.263701,   -2.308772,    0.945207,   -0.999454,   -0.495617,   -1.319592,   -0.791919,    1.079591,   -2.558224,   -1.787264,   -2.914937,   -0.663700,   -2.026442,    0.144658,   -3.255623,   -0.941920,   -2.605896,    1.765072,   -1.156852,   -0.552330,    1.505345,    2.864595,   -1.140002,   -0.912331,   -2.662608,    1.862058,    1.227639,    1.730564,   -0.168904,   -1.090276,   -1.546852,   -1.573565,   -0.274521,   -2.073292,    1.165071,    3.452884,    1.620003,   -2.023155,  -16.594143,  -99.782311,  -23.594225,  -21.721482,  -21.907492,  -22.830354,  -24.552378,  -22.059958,  -21.907852,  -24.799467,  -23.819020,  -23.369635,  -21.723536,  -20.134972,  -22.160489,  -24.034979,  -22.421140,  -23.546348,  -23.553540,  -22.660319
