Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Type,USC / SI,Time,MPH / m/s,PSI / Pascals,F / C,% / %,In.H20 / Pascals,In.H20 / Pascals,RPM / RPM,Hertz / Hertz,Horsepower / kW,% / %,Amps / Amperes,lbf / N,lbf / N,in.lb / Nm,Deg / Deg,Inches / Millimeters,Inches / Millimeters,°F / °C,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA
Mult,SI,251114 12:33:20.803786,    8.644826,101083.263609,   24.393629,   50.841734,   43.971623,    0.000000,  300.000000,   20.300000,    0.700000,   10.300000,    8.300000,    0.039053,   -0.276804,    0.024083,    0.159990,    0.000000,    0.000000,   44.343750,    0.001644,    0.168904,   -1.005207,   -1.272331,   -1.874798,   -1.384934,   -1.855072,   -3.198089,   -2.411512,   -3.046033,    1.081646,   -3.621377,   -1.403838,   -1.403016,   -1.493017,    0.467672,    0.284384,    1.192605,   -0.314795,   -1.386989,    0.879454,   -0.088767,   -1.076304,    0.990002,    1.136304,    0.300823,    2.018634,   -1.325345,   -0.099041,   -1.107125,   -0.647262,   -2.615348,    0.197055,   -1.495534,    0.008014,   -2.824526,   -2.080278,   -0.198905,   -1.239455,    0.246987,   -2.531512,    0.120822,    2.041442,   -2.340005,  -12.358175,  -56.133142,  -13.611602,   -9.429676,  -13.286482,  -12.491943,  -10.666460,  -14.015550,  -12.132764,  -12.074202,  -15.858525,  -13.194273,  -10.840706,  -11.502352,  -11.763208,  -11.377009,  -11.403721,  -13.337698,  -12.497491,  -14.400029
Mult,SI,251114 12:33:20.813786,    8.647800,101083.263609,   24.573447,   51.002840,   43.971623,    0.000000,  300.000000,   20.300000,    0.700000,   10.300000,    8.300000,    0.150372,   -0.107883,    0.041341,   -0.098030,    0.000000,    0.000000,   44.343750,    0.353425,   -0.733974,   -1.248085,   -0.811234,   -1.831237,    1.662743,    0.129452,   -2.354799,   -1.156441,    0.237124,   -1.176167,   -0.767262,   -0.424110,    1.157674,   -2.520827,    0.752056,    0.163151,   -0.032877,   -3.132746,   -2.051922,   -1.988223,   -1.417811,   -2.809321,   -0.618494,    0.087123,    0.407672,   -1.092742,   -0.324864,   -0.174247,   -2.162881,   -0.124932,    0.058767,    0.210514,   -0.373151,   -0.101507,   -1.813976,   -2.741923,   -0.516165,   -1.762195,   -1.813976,   -1.523017,   -2.491238,   -0.730892,   -0.036986,  -11.098789,  -55.748587,  -14.533591,  -11.563585,  -10.044626,  -13.041909,  -13.917151,  -13.827921,  -12.830162,  -15.331469,  -14.403522,  -15.031263,  -10.962762,  -12.169339,   -9.279779,  -13.630712,  -15.058386,  -13.264958,  -12.066188,  -13.947151
Mult,SI,251114 12:33:20.823786,    8.646778,101083.263609,   24.508504,   51.051780,   43.971623,    0.000000,  300.000000,   20.300000,    0.700000,   10.300000,    8.300000,    0.064239,   -0.227436,    0.020215,   -0.408027,    0.000000,    0.000000,   44.343750,   -2.898910,   -0.044384,   -1.058221,   -2.432882,   -0.549042,    0.803426,   -1.073838,   -2.018223,   -1.129317,   -0.725344,   -1.637264,   -0.383425,   -0.248220,   -0.669453,   -2.542608,   -0.794385,   -0.565070,   -0.523563,   -0.632056,   -1.322468,   -3.849049,   -2.109456,   -1.986990,    2.560279,    1.078358,   -0.403973,    1.547674,   -0.459247,   -2.042059,   -2.578772,   -2.314525,    0.845344,   -1.064488,   -1.632794,   -0.411576,   -0.932879,    0.161096,    1.466715,   -0.710960,   -0.395343,    0.860139,   -0.039041,    1.274181,    0.989591,  -11.349475,  -54.564509,  -11.253721,  -11.447488,  -12.234014,  -13.294444,  -10.688651,  -13.788700,  -12.810025,  -14.962941,  -13.647561,  -11.354406,  -12.075949,  -13.159341,  -12.607731,  -14.496193,  -13.741671,  -10.897008,  -11.514680,  -11.965503
Mult,SI,251114 12:33:20.833786,    8.645072,101083.263609,   24.409634,   50.819380,   43.971623,    0.000000,  300.000000,   20.300000,    0.700000,   10.300000,    8.300000,    0.115391,   -0.308140,    0.035261,   -0.030741,    0.000000,    0.000000,   44.343750,   -1.095619,   -3.303294,   -0.531371,   -0.364110,   -1.310962,   -0.306165,    0.706440,   -3.091650,   -1.800004,   -1.340551,   -1.385345,   -1.680414,   -1.116167,    1.406715,    1.070961,   -1.817264,   -3.285623,   -2.467402,   -0.379727,   -1.373838,   -1.058632,   -0.118767,    0.076439,   -1.981237,   -1.159728,   -2.229456,    0.066986,   -0.678494,   -1.759319,   -0.953016,   -1.755209,    1.445756,   -2.175415,    1.755864,   -0.406234,    0.799317,    0.395754,   -1.111646,    1.588770,   -0.408905,   -2.835622,    0.894248,    0.903495,   -1.446578,  -10.216664,  -54.810732,  -12.985916,  -13.050848,  -11.347574,  -10.651254,  -12.490710,  -12.592808,  -12.223997,  -11.837078,  -14.295234,  -12.497696,  -12.039784,  -13.089067,  -12.125572,  -13.192629,  -13.703452,  -12.499751,  -12.014202,  -14.381124
Mult,SI,251114 12:33:20.843606,    8.648345,101082.914371,   24.596528,   51.323333,   43.971623,    0.000000,  300.000000,   20.300000,    0.700000,   10.300000,    8.200000,    0.048222,   -0.186656,    0.031385,   -0.104991,    0.000000,    0.000000,   44.343750,   -1.610962,   -0.473426,   -0.659590,   -0.927125,   -1.960278,   -2.869732,   -0.853152,   -2.371649,   -2.122196,    0.165617,   -0.786577,   -1.487263,    0.761097,   -0.314795,    0.116713,   -1.905620,   -1.535756,   -0.542467,   -1.193427,   -0.129863,   -0.830961,   -0.745070,    1.183564,   -1.298633,   -0.920550,    0.377672,   -1.373016,   -1.750072,   -1.131372,   -0.987125,   -2.536443,   -0.677673,    1.103530,   -0.806496,   -0.128219,   -1.776579,   -0.323836,   -0.246576,   -0.534248,    0.710138,    2.158360,    2.976581,    2.218361,   -0.530549,  -12.785368,  -56.561953,  -12.623655,  -13.327218,  -12.484443,  -13.976329,  -13.611808,  -13.200566,  -13.658246,  -12.454237,  -14.648865,  -14.690166,  -11.634578,  -12.475915,  -12.368038,  -12.194819,  -14.782221,  -11.913311,  -12.898793,  -12.679751
Mult,SI,251114 12:33:20.853606,    8.644532,101082.914371,   24.376369,   50.776127,   43.971623,    0.000000,  300.000000,   20.300000,    0.700000,   10.300000,    8.200000,    0.151160,   -0.174666,    0.020341,    0.154886,    0.000000,    0.000000,   44.343750,   -1.937264,    0.210822,   -1.412469,   -2.512197,   -0.095343,   -0.433973,   -1.079180,   -2.116443,   -1.022468,   -2.669183,   -1.308496,   -1.876442,    0.572056,   -0.523974,    0.152055,   -2.391786,   -2.824526,   -0.595892,   -0.645618,    0.055891,   -1.229591,   -1.088221,   -1.008906,   -0.790687,    0.633700,   -1.169180,   -0.387535,    0.119178,    0.946851,   -0.378083,   -2.782197,    0.496850,    0.471474,   -0.252034,    0.013356,   -0.272877,   -2.573019,   -1.421099,    0.160274,   -0.460686,    0.996577,    0.322603,    1.542332,   -1.460962,  -11.217146,  -56.036310,  -14.363453,  -11.698996,  -13.550986,  -11.027179,  -13.707151,  -10.926417,  -17.357295,  -14.845817,  -13.413725,  -15.008249,  -10.585295,  -13.767151,  -10.383514,  -13.659068,  -13.545232,  -14.819208,  -14.365097,  -14.731673
Mult,SI,251114 12:33:20.863606,    8.646038,101082.914371,   24.462673,   51.018448,   43.971623,    0.000000,  300.000000,   20.300000,    0.700000,   10.300000,    8.200000,    0.130487,   -0.262305,    0.044918,   -0.076219,    0.000000,    0.000000,   44.343750,   -2.255347,   -0.299590,   -1.164249,   -1.031920,    0.531782,    0.864659,   -3.297541,   -3.845761,    0.093699,   -3.334938,   -0.897947,   -0.804248,   -0.378494,   -0.219452,   -0.590549,   -1.744524,   -1.513976,   -0.646851,   -1.543154,   -0.436850,   -0.833426,   -1.232468,   -0.885207,   -2.360964,    0.320549,    1.760140,   -0.654659,    1.440208,    0.770139,   -2.259868,    0.460686,   -0.732741,   -0.370480,   -0.962609,   -2.482608,   -0.124521,   -2.937129,   -0.385480,   -0.407672,   -0.604933,    1.462606,   -1.179454,   -2.536238,    0.706029,  -10.922282,  -56.996299,  -12.975026,  -11.970024,  -13.384958,  -14.282186,  -13.227971,  -12.032695,  -11.882489,  -12.951396,  -11.576530,  -12.079339,  -11.612386,  -12.903313,  -12.044716,  -14.889893,  -12.782902,  -13.945918,  -14.998386,  -13.475369
Mult,SI,251114 12:33:20.873606,    8.645384,101082.914371,   24.431855,   50.695310,   43.971623,    0.000000,  300.000000,   20.300000,    0.700000,   10.300000,    8.200000,    0.008679,   -0.282715,    0.020495,    0.130290,    0.000000,    0.000000,   44.343750,   -2.235621,   -1.841921,   -0.810002,   -0.672741,    1.852606,   -2.108223,   -1.250550,   -0.681371,   -1.277263,   -0.383425,    0.636166,   -1.307263,   -2.535621,   -0.102740,   -1.172057,   -1.975483,    0.384247,   -0.410960,   -0.696988,   -0.447535,   -0.651782,   -0.377672,   -1.054523,    0.165206,    0.966166,   -1.294934,   -0.229726,   -1.190961,   -0.700686,   -1.224660,    0.387535,   -0.009452,   -1.486750,   -1.888501,   -1.499181,   -1.870689,   -1.932333,   -1.124797,    0.138904,   -2.189593,   -0.704796,    0.429042,   -1.729113,   -1.528770,  -12.799135,  -56.819240,  -12.247833,  -11.237488,  -11.077419,  -15.303524,  -13.311807,  -12.573210,  -12.525641,  -12.922834,  -11.930161,  -15.034139,  -11.984305,  -11.806462,  -11.972284,  -12.079750,  -14.353590,  -13.616328,  -13.701603,  -13.766329
Mult,SI,251114 12:33:20.883606,    8.647075,101082.914371,   24.524508,   51.094636,   43.971623,    0.000000,  300.000000,   20.300000,    0.700000,   10.300000,    8.200000,    0.090811,   -0.230300,    0.037318,   -0.074363,    0.000000,    0.000000,   44.343750,   -0.217809,   -2.203977,    0.553563,   -1.122742,   -0.728221,   -2.299731,   -2.233155,   -3.338226,   -1.587948,   -1.290414,   -0.087123,   -1.799593,   -1.227948,   -0.049726,   -1.732195,   -1.360688,   -1.586715,    0.675207,   -2.316169,   -1.174523,   -2.496991,   -0.140548,    0.253973,   -3.057129,   -1.865346,   -2.972472,   -0.499316,    1.034591,    0.894659,   -1.870278,   -0.720412,   -0.250685,   -0.357021,   -0.133600,   -2.397128,   -1.962333,   -2.393840,    0.353836,   -1.241920,   -0.675618,    1.641373,   -0.027534,   -0.765002,   -3.769323,  -12.708313,  -56.503854,  -14.110918,  -12.307216,  -10.843840,  -12.766875,  -12.980985,  -10.265466,  -12.593861,  -12.551429,  -14.121192,  -12.944820,  -12.855950,  -13.615096,  -12.950574,  -14.055233,  -12.835094,  -14.965098,  -12.844341,  -12.116325
Mult,SI,251114 12:33:20.893606,    8.644975,101082.914371,   24.403020,   50.806814,   43.971623,    0.000000,  300.000000,   20.300000,    0.700000,   10.300000,    8.200000,    0.062605,   -0.250347,    0.032604,    0.290857,    0.000000,    0.000000,   44.343750,   -1.929045,   -4.091104,   -1.568633,   -1.816031,   -2.450142,   -1.460140,   -1.090276,   -2.859047,   -4.600283,   -2.162881,    1.354523,   -0.235069,   -1.576852,    0.577809,   -1.351647,   -1.127263,    0.144247,   -0.188220,   -0.602056,    1.234934,   -1.905209,    0.175480,   -0.514522,   -0.968221,    0.606166,   -1.611784,   -0.161918,    1.689661,   -0.389590,   -1.977538,   -0.919317,   -0.462741,   -1.769284,    1.330598,   -0.117534,   -1.151098,   -2.217128,   -0.740549,   -2.113155,   -2.116032,    0.170137,   -0.680549,    0.481439,    0.623837,  -13.176807,  -56.221666,  -14.854550,  -14.938797,  -15.115612,  -15.390442,  -14.444001,  -14.404857,  -16.620033,  -15.680065,  -16.089484,  -16.346745,  -12.839306,  -13.353314,  -13.753281,  -15.344825,  -14.443590,  -14.084001,  -14.607974,  -16.130991
