Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Mult,SI,251114 12:44:05.571166,   14.584211,101061.121929,   24.301968,   51.816440,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.163809,   -0.215939,    0.047301,    0.073746,    0.000000,    0.000000,   44.476562,    1.824661,   -0.616851,    1.312605,   -1.495071,   -0.272055,    0.366987,   -0.814111,   -0.505480,   -0.944385,   -1.458085,   -0.800139,   -2.320279,   -1.343427,   -2.560279,   -0.300823,   -1.820141,    0.645207,   -1.363564,   -1.337263,    0.548220,   -0.781645,   -0.133562,    0.293014,    0.112603,    1.040961,   -0.945618,    1.172468,    0.501371,   -0.649727,    1.289181,   -1.282605,   -0.227672,   -0.274110,    1.462362,    1.476989,   -0.527672,    0.327946,    1.566578,    0.773426,   -0.399453,   -1.480277,    1.539455,    0.394727,    0.704385,  -26.852519, -152.905411,  -33.610546,  -32.798079,  -33.687550,  -36.872847,  -33.374861,  -34.634889,  -32.164173,  -36.467538,  -32.437051,  -33.826506,  -33.604896,  -33.052257,  -31.271261,  -33.831848,  -33.907054,  -33.097463,  -33.337258,  -34.809110
Mult,SI,251114 12:44:05.580986,   14.578641,101061.121929,   24.112694,   51.290530,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.131643,   -0.274609,    0.020292,   -0.046911,    0.000000,    0.000000,   44.476562,    0.430686,   -1.881785,   -2.093018,   -0.875344,   -0.332055,   -1.671373,   -0.588083,    1.577263,   -1.957812,    1.738360,   -1.491784,   -2.296443,   -1.633565,   -0.962879,   -1.171235,   -1.728497,   -0.522741,   -0.955892,   -0.563837,   -0.981372,   -0.973975,    0.274932,   -0.886851,   -2.474388,   -0.986303,    0.350138,    0.761508,    0.060000,   -1.446578,   -1.369318,   -0.692056,    0.010685,   -1.554763,    1.454284,    0.159041,   -0.764796,    2.290279,   -0.291370,    0.627946,   -2.055210,    0.917673,   -2.449731,   -0.221507,    1.030276,  -27.598411, -153.207017,  -36.322058,  -33.624724,  -34.374264,  -35.458529,  -33.018970,  -33.626548,  -33.422121,  -35.470242,  -34.659726,  -36.193634,  -34.021300,  -32.390612,  -34.024588,  -33.955547,  -35.029385,  -35.008837,  -36.343839,  -35.146097
Mult,SI,251114 12:44:05.590986,   14.584508,101061.121929,   24.315592,   51.728877,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.222769,   -0.279491,    0.030214,   -0.149470,    0.000000,    0.000000,   44.476562,   -2.102470,   -1.952059,   -1.231235,    0.010685,   -1.440825,   -1.145756,   -1.562880,   -0.228083,   -1.751510,   -1.832058,   -1.396441,   -1.414523,    1.016303,   -2.351101,   -1.391510,    1.840278,   -0.816577,   -1.001509,   -2.386854,    0.111781,   -1.821373,   -0.956303,   -2.252470,    0.057945,   -0.200959,    0.226850,    0.271233,   -0.935139,    0.840002,   -0.548631,    0.988358,    0.338631,   -0.621166,    1.481214,   -1.209454,   -1.748223,   -0.898358,    0.181233,   -1.260003,    0.616440,    1.770004,    0.328357,    0.716919,   -1.434660,  -26.662656, -152.498663,  -32.919107,  -33.837601,  -32.646178,  -33.746574,  -31.642666,  -33.228816,  -32.326503,  -34.521438,  -32.497051,  -34.869521,  -34.301780,  -33.586916,  -32.005646,  -35.116508,  -34.838288,  -32.764997,  -34.323150,  -36.470209
Mult,SI,251114 12:44:05.600986,   14.577540,101061.121929,   24.072352,   51.281535,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.040584,   -0.290517,    0.040720,    0.352186,    0.000000,    0.000000,   44.476562,   -0.549864,    0.999043,   -3.476308,    1.043838,    1.692332,   -1.137537,   -1.285071,   -0.957125,    0.823563,   -0.389179,   -0.171781,   -1.136715,    0.885618,   -1.484797,   -2.400416,   -0.584796,   -0.325891,   -0.585618,   -1.955757,   -0.047260,   -2.365484,    1.555072,    0.343973,   -2.053977,   -2.233566,   -0.155754,    1.619181,   -1.395619,    0.409316,   -1.139180,   -2.192470,   -0.062466,    0.132226,    0.439329,   -0.469111,   -1.217263,   -0.275754,   -1.089454,    0.374795,   -0.747947,    1.133838,    0.420823,   -1.761990,   -1.167948,  -26.288477, -155.442753,  -32.543078,  -28.537659,  -32.088968,  -33.033867,  -31.594994,  -29.206625,  -31.475405,  -34.361472,  -30.545403,  -31.387049,  -31.686536,  -30.744308,  -30.112354,  -30.600061,  -30.422526,  -31.080473,  -29.451428,  -32.196228
Mult,SI,251114 12:44:05.610986,   14.583306,101061.121929,   24.279284,   51.464863,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.292661,   -0.177200,    0.016919,    0.044046,    0.000000,    0.000000,   44.476562,   -1.116167,   -1.006440,   -1.261646,   -0.275343,    1.079180,    0.425754,   -1.056577,   -1.136304,   -2.706581,   -2.107812,   -0.919317,   -0.646851,   -0.488631,    0.017260,   -2.060552,   -1.046714,   -1.307674,    0.833015,   -3.051787,   -1.552606,   -2.434525,    1.187263,   -1.733428,   -0.717947,   -1.854661,   -1.781921,    0.154521,   -0.910481,    0.043151,   -0.399453,   -2.236854,   -2.585348,   -0.182569,    1.683124,    0.886235,    0.189452,   -0.763974,   -0.275343,   -0.156165,   -0.069863,   -0.244521,    2.002196,    4.862064,   -0.087123,  -25.319845, -151.859480,  -31.714173,  -28.404919,  -27.988360,  -30.084409,  -30.081430,  -32.374508,  -29.383620,  -30.200711,  -29.974786,  -29.237318,  -28.388276,  -30.198142,  -29.936464,  -28.607728,  -29.941703,  -28.974304,  -28.113549,  -29.890744
Mult,SI,251114 12:44:05.620986,   14.578494,101061.121929,   24.105750,   51.342645,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.099692,   -0.257156,    0.044673,   -0.002361,    0.000000,    0.000000,   44.476562,   -2.796170,   -1.393564,    0.819043,   -0.512878,   -0.310686,   -0.592193,   -2.102059,   -1.063564,    0.029589,   -0.346850,   -1.237400,   -1.327400,   -1.423154,   -1.953703,   -0.902057,   -0.144247,   -1.277674,    0.425343,   -1.603154,   -0.456576,   -0.220274,   -0.297124,   -1.736305,    2.117264,    0.477535,   -0.325069,    0.099863,    0.117534,   -1.303564,   -0.326302,   -0.516987,   -2.147265,   -0.422056,    1.015456,   -0.057329,   -0.206713,   -2.356854,   -0.235480,   -0.280275,   -2.719731,    0.434795,    1.124797,   -1.807606,    1.878497,  -24.728063, -151.959086,  -30.248690,  -26.262175,  -27.639353,  -28.187316,  -28.716632,  -29.901249,  -28.026220,  -31.229446,  -28.439646,  -26.491696,  -29.246154,  -29.697182,  -27.677418,  -26.876355,  -28.734715,  -26.667998,  -26.718135,  -30.516225
Mult,SI,251114 12:44:05.630986,   14.583867,101061.121929,   24.295355,   51.609965,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.184216,   -0.092408,    0.021747,    0.021771,    0.000000,    0.000000,   44.476562,    0.174247,   -1.735894,   -0.776303,   -0.433563,   -1.394797,   -2.019045,   -1.963155,   -0.752467,   -1.971785,   -1.195482,    0.909454,   -2.696307,   -1.654935,   -0.271644,    0.128630,   -1.460140,   -1.396441,   -0.137672,   -2.658087,   -0.143836,   -2.808499,    0.381371,   -1.690688,   -1.485619,   -0.703563,   -1.237811,   -0.695344,    1.754182,   -2.105758,    0.222329,   -1.687812,   -0.744248,    0.148356,   -0.107196,   -1.300482,   -0.182466,   -0.805892,    0.076849,   -1.651236,   -1.516030,   -0.522741,   -2.303840,   -3.662062,   -1.332742,  -25.421557, -152.429481,  -27.092725,  -27.788274,  -26.682485,  -24.000253,  -27.169369,  -28.083421,  -24.147582,  -28.094645,  -28.131631,  -28.589646,  -27.097348,  -26.947451,  -24.803988,  -28.717043,  -26.926903,  -26.075805,  -28.326426,  -27.852384
Mult,SI,251114 12:44:05.640986,   14.585762,101061.121929,   24.359372,   51.803345,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.183555,   -0.226292,    0.030275,   -0.060833,    0.000000,    0.000000,   44.476562,   -1.048769,   -1.040139,    3.867542,   -2.494115,   -2.420553,   -0.925892,   -1.165482,   -1.604387,   -0.900824,    1.486030,   -0.763152,   -0.363288,    0.150822,   -1.137947,   -1.652469,   -0.149589,   -1.612195,    2.951924,    2.306306,   -1.533702,   -1.952881,    0.637399,   -2.066716,    1.519318,   -1.835346,   -0.869180,    1.453154,    1.307468,    0.178357,   -0.166850,   -0.038630,   -0.020548,   -0.096473,    1.096222,    0.570823,    1.887538,   -0.457809,   -1.567400,   -0.935344,   -1.491373,    1.602332,    2.570964,   -1.348359,    1.260413,  -25.611421, -154.424498,  -25.939983,  -26.922999,  -27.259421,  -26.843067,  -27.236766,  -25.296471,  -24.321007,  -28.091768,  -26.713409,  -26.950328,  -27.455500,  -26.609642,  -26.426354,  -28.388276,  -29.494168,  -27.235945,  -28.321084,  -29.081976
Mult,SI,251114 12:44:05.650986,   14.585435,101061.121929,   24.352693,   51.628350,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.142014,   -0.154573,    0.039711,   -0.182418,    0.000000,    0.000000,   44.484375,   -1.062742,   -1.309729,   -0.324658,   -3.032061,   -2.203566,   -2.569731,    2.016990,   -1.940963,   -0.932879,   -2.030963,   -0.423699,   -0.241644,    0.558083,   -2.653156,   -1.897401,   -1.895346,   -0.457809,   -0.126987,   -0.672330,   -1.563291,   -1.513154,   -0.602056,   -0.650549,   -0.513289,   -1.939730,    0.172192,   -0.678905,   -2.577334,   -0.216165,    1.404249,   -0.401919,   -1.229591,   -0.718049,    1.220062,    0.335549,    0.251507,   -0.178357,   -1.252605,   -0.164384,   -0.440138,    1.037262,    0.594659,    1.150687,   -1.482743,  -24.370322, -154.703963,  -29.620333,  -28.954989,  -27.127143,  -28.459474,  -28.918414,  -26.960242,  -30.317321,  -31.175199,  -27.757863,  -28.521016,  -28.493789,  -28.022521,  -28.612865,  -28.562523,  -28.729372,  -28.933619,  -26.237518,  -28.782386
Mult,SI,251114 12:44:05.660986,   14.585098,101061.121929,   24.340656,   51.616843,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.113004,   -0.319472,    0.014505,   -0.045983,    0.000000,    0.000000,   44.484375,    0.146302,   -1.542332,    1.460551,    0.919317,    0.652604,   -1.165071,   -0.887673,   -3.269596,   -0.007397,   -2.341238,   -3.596309,    0.269590,   -2.624389,   -2.099593,   -0.929180,    0.212877,   -0.552330,    1.213975,   -1.369729,   -2.548772,   -2.937540,   -0.727399,   -2.064251,   -0.073151,   -1.730962,   -1.325345,   -1.618359,   -2.045347,    0.040685,   -2.880417,    0.640686,   -0.626303,   -0.344076,    0.048956,   -0.225822,    0.251507,    0.267535,   -1.092331,   -2.538087,   -1.118221,   -2.122607,    0.703974,    0.651371,    0.482878,  -24.887721, -153.245750,  -29.507730,  -29.427798,  -25.570787,  -26.267723,  -27.046081,  -28.643610,  -30.394170,  -32.729757,  -27.292657,  -29.784717,  -27.874679,  -24.735255,  -28.984270,  -29.599785,  -30.072799,  -27.435671,  -28.113549,  -28.615125
Mult,SI,251114 12:44:05.670986,   14.579418,101061.121929,   24.139676,   51.343438,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.208581,   -0.153201,    0.045987,   -0.015819,    0.000000,    0.000000,   44.484375,   -0.840002,    0.056712,   -0.756988,    0.709727,   -0.852330,   -1.894113,    0.590549,    0.256850,   -0.332055,   -2.282881,   -1.446578,   -0.750001,    1.138769,   -1.270276,   -0.276576,   -1.245208,    0.175891,   -1.481510,   -3.113842,   -0.375617,   -3.179184,   -1.223016,   -1.204112,    0.322603,    0.614796,   -0.756988,    1.592058,    2.009182,   -1.529592,   -0.140959,   -0.843700,   -2.205210,   -1.148530,    0.635857,    1.118838,   -0.465617,   -0.080548,   -2.381512,    0.023836,   -1.818086,    1.917949,   -1.731784,    1.809661,    0.888495,  -23.712581, -154.809118,  -30.514992,  -28.128344,  -27.757555,  -29.329476,  -28.629509,  -26.601705,  -29.984443,  -31.526672,  -28.570947,  -28.090741,  -29.709819,  -29.134167,  -27.738856,  -30.181293,  -30.648965,  -28.914715,  -29.921155,  -31.543624
Mult,SI,251114 12:44:05.680806,   14.579641,101061.121929,   24.145496,   51.425843,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.169198,   -0.144145,    0.017087,    0.226424,    0.000000,    0.000000,   44.484375,   -0.188220,   -2.633430,   -0.846166,   -0.433563,   -2.068771,   -0.928769,    0.993701,   -1.097262,   -1.523017,   -0.065343,    2.414799,   -1.192194,    0.062877,   -1.548496,   -2.419320,   -1.666853,   -0.530549,    0.758221,    0.049315,    0.819865,   -0.685481,   -0.008219,   -0.390001,    0.281918,   -1.346304,   -1.721921,   -3.257267,   -0.315617,   -0.795207,   -1.139180,   -0.093699,   -0.301233,    0.761817,    0.415095,    0.407672,   -2.139045,   -1.357400,    1.187263,   -0.835070,   -0.434795,   -2.847129,   -4.308091,   -1.148632,    0.519864,  -25.534366, -154.070315,  -30.094991,  -30.207594,  -28.835502,  -29.427695,  -28.273618,  -30.447441,  -26.298956,  -32.972634,  -29.195811,  -29.856635,  -30.564924,  -30.085539,  -30.631807,  -30.810883,  -29.783484,  -28.103480,  -30.008690,  -31.211980
Mult,SI,251114 12:44:05.690806,   14.582596,101061.121929,   24.241390,   51.857312,  125.150005,    0.000000,  499.000000,   33.700000,    2.900000,   27.100000,   13.400000,    0.124646,   -0.353117,    0.031788,    0.053327,    0.000000,    0.000000,   44.484375,    0.224384,   -1.587126,   -1.699729,   -1.059043,   -0.992879,   -0.717536,   -1.293290,    0.495206,   -0.222740,   -1.696853,   -0.723289,    0.261781,    0.984249,   -0.216165,    0.291781,   -2.109867,   -0.657536,    1.203290,    0.046438,   -1.086578,   -3.107677,   -0.424932,   -0.524385,    0.287261,   -2.637539,    0.431919,    0.331234,    1.493839,   -0.237124,    0.062877,    0.648494,   -0.434795,    3.005759,    0.250865,   -1.043838,   -0.282329,   -2.130004,   -1.735483,   -1.299455,   -2.183018,    2.304251,   -1.347948,   -1.462606,    0.962468,  -24.970324, -155.002808,  -29.030195,  -27.932110,  -27.643103,  -29.328140,  -27.803891,  -25.829615,  -27.487041,  -31.674310,  -26.799916,  -29.827046,  -28.825434,  -27.102794,  -25.229023,  -27.920603,  -26.892382,  -27.434849,  -29.155332,  -31.162665
