Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Mult,SI,251114 12:40:36.348446,    8.631042,101061.052082,   24.327826,   50.638830,   43.833565,    0.000000,  300.000000,   20.200000,    0.700000,   10.600000,    8.500000,   -0.024077,   -0.200608,   -0.002873,    0.205541,    0.000000,    0.000000,   44.421875,    0.035343,   -2.007538,   -1.327811,   -0.457809,   -0.943564,   -2.928088,   -0.321371,    0.992468,   -1.278907,   -0.620138,   -0.540412,   -1.652058,   -0.745070,   -1.752743,   -0.552741,   -1.103427,   -1.992333,    1.000276,   -0.411782,   -0.966988,   -2.589046,    0.195617,   -2.048634,   -1.818908,   -3.032061,   -0.535481,    0.535891,   -1.307468,   -1.915483,    0.238357,   -1.853017,   -3.358774,   -0.474658,    4.128360,   -1.310345,   -1.748634,   -1.756031,   -0.671097,   -0.743015,    0.315617,   -1.221783,    0.469727,   -2.200278,   -1.595346,   -9.865294,  -57.553156,  -10.967282,   -9.503649,  -11.411067,  -12.375744,  -10.836597,  -12.137053,  -12.664135,  -12.533655,  -11.334475,  -12.244956,  -11.449749,  -11.937147,   -9.950773,  -12.688792,  -11.630982,  -11.686051,  -11.173995,  -11.920709
Mult,SI,251114 12:40:36.358266,    8.635265,101061.052082,   24.578076,   51.048606,   43.833565,    0.000000,  300.000000,   20.200000,    0.700000,   10.500000,    8.500000,    0.069992,   -0.191780,    0.035019,    0.197652,    0.000000,    0.000000,   44.421875,   -1.474523,   -0.953016,   -0.203836,   -0.310686,   -3.659185,    0.261781,   -0.721645,   -1.174112,   -2.462471,   -0.272877,   -3.632884,   -1.562058,   -2.678635,   -0.669453,   -2.496991,   -1.015071,   -2.067949,    0.619316,   -1.743702,   -0.870002,   -0.669042,    0.070274,   -3.059184,   -1.324523,   -1.917127,   -1.606853,    1.186441,   -2.376580,   -1.813976,   -1.826716,   -2.359731,   -0.623837,    0.703666,    0.916864,   -0.214521,   -0.288083,    0.359179,   -0.444247,    1.089865,   -2.445621,   -4.218912,    2.432060,   -1.210482,   -2.199456,  -11.127762,  -56.136539,  -12.379340,  -11.516324,   -8.219657,   -9.673375,  -10.469610,  -10.249258,  -11.301392,  -10.473411,  -13.676740,  -11.161666,   -9.967314,   -9.520704,  -11.578790,  -11.601393,  -11.573448,  -10.631528,  -10.887145,  -11.599749
Mult,SI,251114 12:40:36.368266,    8.635363,101061.052082,   24.580854,   51.156275,   43.833565,    0.000000,  300.000000,   20.200000,    0.700000,   10.500000,    8.500000,    0.064299,   -0.220257,    0.008526,    0.145676,    0.000000,    0.000000,   44.421875,    1.077536,   -0.125754,   -2.136580,   -1.890004,   -0.572056,   -1.270687,   -0.920139,   -0.765207,   -0.909043,   -2.710279,   -1.600277,   -0.892194,   -1.181920,   -0.314795,   -2.543019,   -0.480412,   -0.544111,   -1.574387,   -1.412880,   -0.705618,   -3.295075,   -1.351647,   -2.293155,    1.142057,   -1.892470,    0.505891,   -2.063840,   -1.611784,   -0.918906,   -0.120000,   -1.758908,   -1.947949,    0.020343,    0.483468,   -1.158084,    1.391099,   -0.806303,    0.879454,   -0.824385,   -1.503702,   -0.667810,    2.056442,    1.650620,   -0.389590,  -12.260778,  -57.434183,  -12.453312,  -11.062830,   -9.044247,   -8.862346,  -11.223310,   -8.190633,  -11.722215,   -9.167587,  -13.031944,  -10.643035,   -8.795874,   -9.357553,  -11.968996,  -10.218513,  -10.521802,   -9.788650,   -9.726800,   -8.350702
Mult,SI,251114 12:40:36.378266,    8.633909,101061.052082,   24.495806,   50.979428,   43.833565,    0.000000,  300.000000,   20.200000,    0.700000,   10.500000,    8.500000,    0.064562,   -0.124037,    0.018030,    0.070034,    0.000000,    0.000000,   44.421875,   -0.803015,   -0.246165,   -1.149454,   -1.202468,   -1.923291,   -0.403151,   -1.701373,   -0.871646,   -1.429318,    0.236302,   -1.287537,   -0.396987,   -2.175210,   -0.110548,   -2.355621,   -2.081100,   -2.774389,   -2.183018,    0.675618,   -0.385480,   -1.975894,    0.993290,   -0.541234,   -1.417400,   -0.367809,   -1.680414,    2.586170,    1.515825,   -1.469181,   -1.721921,   -3.726583,   -1.976716,    1.169078,   -0.132984,   -0.973564,   -2.745622,    0.406850,    0.300412,    1.351236,    0.228494,   -2.386443,   -1.374660,   -0.391850,    2.358909,  -10.612418,  -56.969355,  -10.728104,   -8.652140,   -9.128648,  -10.635843,  -10.903994,   -8.341892,  -10.854268,  -12.065058,   -9.014812,  -10.482350,  -11.469269,   -9.160292,   -8.852483,  -11.457968,   -9.835910,   -9.143032,  -11.064680,   -8.806045
Mult,SI,251114 12:40:36.388266,    8.632888,101061.052082,   24.434699,   50.901917,   43.833565,    0.000000,  300.000000,   20.200000,    0.700000,   10.500000,    8.500000,    0.042729,   -0.301688,    0.028106,   -0.014890,    0.000000,    0.000000,   44.421875,   -0.806303,   -1.011783,   -2.200689,   -0.254384,   -0.894248,   -3.475897,    1.347537,   -0.510001,   -0.788221,   -0.166850,   -2.291922,   -0.756988,   -0.777125,   -0.892194,   -1.466304,   -1.197537,   -2.210963,   -0.190274,   -1.646305,    1.693154,   -1.956168,    1.666031,   -2.438224,    0.530138,   -0.260959,   -1.350003,    0.418768,    1.263701,   -2.810554,   -1.175756,   -1.931511,   -0.781234,    1.311681,    0.677287,   -0.230548,   -1.190550,   -0.930413,   -1.592058,   -0.621371,    0.980139,   -4.037268,   -0.121644,    2.397950,    2.279594,  -10.096869,  -56.280414,  -10.084952,  -10.623309,  -10.040517,   -9.656526,   -8.008783,   -9.193349,  -12.126599,   -9.530464,   -8.618236,  -10.425226,   -8.740291,  -10.294130,   -6.795322,  -11.665914,   -9.011114,   -9.621389,   -9.022826,   -9.655499
Mult,SI,251114 12:40:36.398266,    8.630333,101061.052082,   24.285633,   50.573620,   43.833565,    0.000000,  300.000000,   20.200000,    0.700000,   10.500000,    8.500000,    0.139381,   -0.114167,    0.006679,    0.016666,    0.000000,    0.000000,   44.421875,   -1.157263,   -1.096030,   -2.387676,   -2.877951,   -0.390412,   -1.540277,    0.481645,   -0.933290,   -1.590414,   -0.522330,   -0.881920,   -1.199180,   -2.071237,   -1.827127,   -2.668361,   -1.439181,   -0.843700,    0.166028,   -1.516030,   -3.212472,   -1.882196,   -1.196304,   -1.895346,   -2.217539,   -1.455619,   -1.333564,   -0.931235,   -0.825002,    0.767673,   -0.501371,    1.045482,   -1.596579,   -0.590344,    0.130826,    0.362877,    0.003288,   -0.226439,   -0.092055,    0.244932,    0.176713,    0.045617,    0.366165,    0.558083,    0.776303,   -8.875703,  -56.449190,   -9.444676,   -9.061251,   -8.329383,  -10.627418,   -8.975771,   -9.417425,   -9.181251,  -10.933481,  -10.013445,  -10.852213,  -11.188892,   -9.292621,  -10.792624,   -9.476731,  -11.991394,  -10.091116,  -10.518514,  -11.464954
Mult,SI,251114 12:40:36.408266,    8.632485,101061.052082,   24.406063,   51.020564,   43.833565,    0.000000,  300.000000,   20.200000,    0.700000,   10.500000,    8.500000,   -0.007961,   -0.217642,    0.029386,    0.108087,    0.000000,    0.000000,   44.421875,    0.678905,   -1.522606,   -2.047401,   -0.729864,   -2.156717,   -0.386302,   -0.536302,   -0.212877,   -1.176989,   -0.235891,   -1.724798,   -0.839180,   -1.245619,   -0.182055,   -1.052879,   -1.017536,   -1.067262,   -0.415891,   -1.621647,   -1.265756,   -1.034797,    0.102740,   -1.220961,    0.683015,   -0.620549,   -0.994523,    0.062466,   -1.916100,   -2.229456,   -0.582330,   -1.991511,   -0.909454,   -1.252194,   -0.819428,    1.055139,   -2.260689,   -0.983016,   -1.957812,   -1.257537,    2.129182,    0.301233,    0.349316,    0.347055,   -0.426576,  -10.361527,  -55.544436,   -9.595909,  -12.472833,  -10.409147,  -11.177488,  -12.650162,  -10.498557,   -9.821526,  -12.968039,   -9.733786,  -10.092760,   -9.548135,  -11.653174,   -8.777278,  -10.440843,  -10.232075,  -10.802076,  -10.152760,   -8.744401
Mult,SI,251114 12:40:36.418266,    8.633593,101061.052082,   24.477156,   50.947815,   43.833565,    0.000000,  300.000000,   20.200000,    0.700000,   10.500000,    8.500000,    0.151224,   -0.039730,    0.010761,    0.100662,    0.000000,    0.000000,   44.421875,   -2.514252,   -3.261376,   -0.926303,   -0.177946,    0.594248,   -1.601510,    0.125343,   -0.182055,   -1.188496,   -1.254249,   -0.084247,   -1.085345,    0.700686,   -1.027399,   -0.653426,   -0.228083,   -1.650003,   -0.863426,    0.917262,    1.087399,   -1.931511,   -0.586029,    0.348494,   -1.600277,    1.733428,   -1.530003,   -2.232744,    0.663494,   -3.477541,   -0.966577,   -2.574252,   -0.912331,    0.787091,   -1.820834,    0.223768,   -2.015346,   -1.183564,   -0.938221,   -0.798084,   -2.094251,   -1.494250,    2.193703,   -0.363288,    1.207400,   -9.085292,  -56.454725,  -11.066118,  -11.416667,   -7.966351,  -10.548822,  -10.004403,   -9.969189,   -9.428649,  -12.528004,  -11.274474,  -11.353584,  -10.003479,   -8.682346,   -9.298580,  -11.531119,  -12.351805,  -11.664270,  -11.182214,   -8.806045
Mult,SI,251114 12:40:36.428266,    8.633080,101061.052082,   24.445280,   50.948873,   43.833565,    0.000000,  300.000000,   20.200000,    0.700000,   10.500000,    8.500000,    0.103669,   -0.142534,    0.017616,   -0.019067,    0.000000,    0.000000,   44.421875,   -1.522195,   -2.621923,   -1.274797,   -1.225071,   -0.747947,   -0.024658,    1.124386,   -0.254795,   -1.974250,   -3.256445,   -1.682469,    0.352192,   -0.393699,    0.636166,   -2.352744,   -0.499316,   -1.682469,    0.321781,   -1.738360,   -1.462606,   -1.320825,   -0.496439,   -0.997810,   -2.540142,   -1.266167,   -2.268087,   -1.573976,    1.134865,   -2.686033,    0.235480,    0.088767,   -0.314384,    1.933155,    0.523845,   -0.353425,    0.092055,    0.427809,   -0.558905,   -0.362466,   -1.021646,   -1.579729,   -3.642336,    2.035689,   -0.083425,  -10.389062,  -56.842080,  -11.615777,  -11.507900,   -9.753410,  -12.168004,  -11.697147,  -11.327617,  -10.959885,  -10.324849,  -10.681049,  -14.506467,  -10.472589,  -11.624818,  -11.177385,  -14.526604,  -13.499205,  -12.597148,  -12.129682,  -13.460164
Mult,SI,251114 12:40:36.438266,    8.631017,101061.052082,   24.322205,   50.772291,   43.833565,    0.000000,  300.000000,   20.200000,    0.700000,   10.500000,    8.500000,    0.093233,   -0.100430,    0.025123,   -0.204230,    0.000000,    0.000000,   44.421875,   -0.237535,   -1.068084,   -1.776990,   -0.664522,   -1.595346,    0.597946,   -0.797673,   -0.285617,   -1.861648,   -1.848497,   -2.731649,   -2.001785,   -2.244251,   -0.476302,   -0.560960,   -2.642060,   -2.008360,   -0.228083,   -2.340416,   -1.306441,   -2.630142,   -0.158630,   -2.967540,   -1.051235,    0.799317,    0.270822,    0.810824,   -0.591987,   -0.295891,   -2.127128,   -0.290138,   -2.018634,    0.480412,    0.666525,   -1.756647,   -0.600412,   -1.721510,   -1.336030,   -1.455619,   -0.645618,    2.935074,   -1.371784,    3.285007,   -0.386713,  -10.661939,  -57.685960,  -10.686802,  -13.473520,  -10.721528,  -10.447829,  -10.988241,  -13.249007,  -10.922898,  -14.662529,  -11.902215,   -9.837554,  -10.716905,  -10.662761,  -10.594747,  -11.219200,  -11.084406,   -9.118785,  -11.365091,  -11.119748
Mult,SI,251114 12:40:36.448266,    8.630639,101061.052082,   24.303820,   50.602191,   43.833565,    0.000000,  300.000000,   20.200000,    0.700000,   10.500000,    8.500000,    0.119310,   -0.176111,    0.004815,   -0.170817,    0.000000,    0.000000,   44.429687,   -0.934522,   -1.261646,   -0.577809,   -1.734250,   -2.041648,   -0.433563,   -1.121509,   -2.300963,   -2.360553,   -1.373427,   -1.777812,    0.871235,   -2.987266,   -0.544933,   -1.428085,   -1.664798,   -1.037673,   -0.957536,   -0.211233,   -1.855483,   -3.177541,    1.372195,   -0.576166,   -0.108904,   -1.985757,   -0.439727,   -0.452467,   -1.277468,   -1.341783,   -1.283016,   -1.204934,   -2.503978,    1.066851,   -1.077857,    1.434660,   -0.692056,   -1.410414,   -1.954935,   -0.784933,   -0.680960,   -0.599590,   -0.208357,    0.329795,   -0.213699,  -14.377426,  -57.409281,  -10.464267,  -12.505915,   -9.182124,   -9.704197,  -10.480706,  -11.268798,  -11.432078,  -10.910570,  -13.060505,  -10.255911,  -10.861254,  -11.304269,  -11.511804,  -12.214134,  -10.363171,  -12.359203,  -10.693377,  -12.238791
Mult,SI,251114 12:40:36.458086,    8.633120,101061.052082,   24.434566,   51.384839,   43.833565,    0.000000,  300.000000,   20.200000,    0.700000,   10.500000,    8.400000,    0.040110,   -0.230965,    0.035453,   -0.449721,    0.000000,    0.000000,   44.437500,   -1.698086,   -1.901100,   -0.761919,    0.094110,   -4.192611,   -0.161096,   -1.532880,   -1.073427,   -1.443291,   -3.248637,   -0.754933,   -1.035208,   -2.137812,    0.286439,   -1.656579,   -3.334938,   -2.542608,    0.530960,   -1.458907,   -0.207535,    0.097808,   -0.610686,   -2.102470,   -0.833015,    0.274932,   -0.871646,    1.347126,    0.211028,   -1.196715,   -0.814933,   -0.036575,   -0.555618,    0.948495,    2.243994,   -0.687536,   -0.457809,   -0.223562,   -0.724522,   -0.974796,    0.046027,   -0.031233,   -0.180411,    0.783495,    0.396165,  -11.935503,  -56.474091,  -12.837560,  -11.079474,   -9.311577,  -12.502011,  -12.184956,  -10.675013,  -14.676194,  -10.984953,  -12.863656,  -10.164267,   -9.564779,  -10.527966,   -9.329197,  -10.977556,  -10.598240,  -11.180570,  -10.379404,  -11.337968
