Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Mult,SI,251114 12:50:55.531906,    8.590590,101043.450494,   24.296215,   51.000459,   43.419389,    0.000000,  300.000000,   20.300000,    0.600000,    9.700000,    7.700000,    0.140767,    0.106337,   -0.002811,    0.040872,    0.000000,    0.000000,   44.468750,    0.049315,    0.103973,   -1.553839,   -1.627400,   -1.094797,    1.426852,   -1.186852,   -1.623291,    1.947949,    0.520275,   -0.993701,   -3.029184,    1.023701,   -2.012470,   -0.266713,   -1.178222,   -0.805892,    0.678084,   -1.342605,   -3.234253,   -2.058086,   -0.752467,    1.082879,    0.473015,   -1.491373,    1.571510,   -3.025075,    1.186852,   -0.103973,   -1.275619,   -1.449866,   -0.140959,   -0.677262,   -0.490506,   -1.299660,   -0.179589,   -3.330007,   -1.082057,   -2.072881,    1.309318,    0.079726,   -3.603295,   -2.647813,   -0.678905,  -12.215572,  -55.225146,  -13.228588,  -12.838176,  -12.315641,  -10.361425,  -10.666871,  -11.404697,  -14.420166,   -9.230464,  -11.167214,  -12.918519,  -13.808041,   -9.774677,  -11.795160,  -12.293038,  -12.465641,  -12.885231,  -11.611461,  -12.480847
Mult,SI,251114 12:50:55.541726,    8.588354,101043.450494,   24.163947,   50.745176,   43.419389,    0.000000,  300.000000,   20.300000,    0.600000,    9.700000,    7.700000,    0.079813,    0.104054,    0.002224,    0.632093,    0.000000,    0.000000,   44.468750,   -0.232603,   -1.346304,   -1.813154,   -1.412469,    0.572878,   -1.170824,   -1.233290,   -0.953427,   -0.941098,   -2.803156,   -1.905209,   -2.287813,   -2.440690,   -1.644661,   -2.246306,   -1.366441,   -1.234934,   -1.124386,   -1.393975,   -1.193427,    0.389590,    1.249729,    0.117945,   -2.572608,   -0.211233,   -2.186306,    2.164525,   -3.306171,   -0.330001,    0.360823,   -4.338091,   -0.670686,    0.124521,    1.127507,    2.963842,   -0.678084,   -2.066716,    0.265891,   -1.291235,   -1.959045,   -1.997264,   -1.007262,   -1.783360,   -0.491508,  -11.829681,  -53.750334,  -10.210089,  -12.860368,  -12.605522,  -11.565331,  -11.210570,  -11.707215,  -10.532487,  -12.939786,  -11.449749,  -12.629203,  -12.883485,  -11.547557,  -11.307351,  -12.368655,  -12.135230,  -14.304686,  -12.813108,  -12.006188
Mult,SI,251114 12:50:55.551726,    8.588839,101043.450494,   24.195228,   50.715150,   43.419389,    0.000000,  300.000000,   20.300000,    0.600000,    9.700000,    7.700000,    0.099868,    0.187865,    0.016996,   -0.272836,    0.000000,    0.000000,   44.468750,   -2.932609,   -1.197537,   -1.456030,   -2.502334,   -0.706851,   -0.261370,   -1.140824,   -1.264523,   -0.790687,   -2.439868,    0.402741,   -0.069041,   -3.591377,    0.390001,   -3.703980,   -1.344660,    0.100274,   -1.424797,   -1.735894,   -0.600823,   -1.813154,   -2.310416,   -1.559181,   -0.493974,    1.068495,   -0.551919,   -2.390553,   -0.068630,   -0.926714,   -0.013151,   -2.806444,   -1.527948,   -0.004623,   -0.299358,   -1.767332,   -0.974385,    0.180822,   -0.513700,   -0.427398,   -2.375758,   -0.159041,    0.290549,   -2.225552,   -4.820558,  -12.984683,  -56.193605,  -12.424545,  -13.783795,  -10.914011,  -14.273556,  -12.424134,  -11.385100,  -14.829892,  -12.268278,  -11.070227,  -16.630718,  -10.573583,  -13.384547,  -12.444682,  -13.017971,   -9.586457,  -13.477424,  -14.058316,  -11.690571
Mult,SI,251114 12:50:55.561726,    8.589951,101043.450494,   24.267645,   50.620841,   43.419389,    0.000000,  300.000000,   20.300000,    0.600000,    9.700000,    7.700000,    0.073661,    0.118374,   -0.010740,   -0.167029,    0.000000,    0.000000,   44.468750,   -1.703839,   -1.615483,   -2.990143,    0.313973,    0.003288,    0.050137,   -0.258494,   -2.279183,   -1.711236,   -2.015346,   -1.253427,   -2.478498,   -0.414247,    0.649316,   -1.425208,   -1.412058,   -0.657536,   -0.185754,   -2.579594,   -0.687125,   -0.020548,   -0.352192,   -2.666307,   -1.848497,   -0.669864,   -0.587261,    0.084247,   -0.808769,   -1.368085,   -1.500414,   -0.655481,   -0.733563,   -1.635106,    1.894794,   -0.906783,    1.003564,   -1.800004,   -0.340275,   -1.177811,    0.265891,   -2.994663,    0.764385,    0.621577,    0.609042,  -12.262422,  -55.850492,   -8.429195,  -11.295433,   -9.982417,  -11.119132,  -12.729888,  -11.443918,  -12.365367,   -9.444779,   -9.846184,   -9.914814,  -10.654028,  -10.821391,  -11.017419,  -14.288248,   -9.758650,  -12.693313,  -11.573242,  -12.219065
Mult,SI,251114 12:50:55.571726,    8.590968,101043.450494,   24.312946,   51.229817,   43.419389,    0.000000,  300.000000,   20.300000,    0.600000,    9.700000,    7.700000,    0.112038,    0.115784,    0.017303,    0.124868,    0.000000,    0.000000,   44.468750,   -1.168769,   -1.130139,   -0.616440,   -1.904798,   -0.010685,   -0.661645,   -2.978225,    0.378083,   -1.461373,   -0.410960,   -3.627952,   -0.765207,    0.096986,   -0.995344,   -0.511645,   -0.364521,   -1.040550,   -1.885894,   -0.900413,   -0.078493,   -2.616170,   -0.861372,   -1.456852,   -2.783019,   -1.252194,   -0.611919,    0.402741,    0.657741,    0.625070,   -1.333153,   -1.567811,   -0.602467,   -0.007295,   -0.092055,   -2.574663,   -2.190004,   -0.573700,   -1.090276,   -2.783019,    0.835070,    1.827127,    0.671919,    1.936648,   -1.821784,  -10.158924,  -56.879818,   -9.734608,  -12.592217,   -7.167908,  -12.418484,  -11.078652,   -9.006979,  -11.628105,  -12.596943,  -12.568381,  -10.347555,  -10.751220,   -9.738102,   -9.896732,  -10.134678,  -12.146326,  -11.462899,   -9.495635,  -11.407420
Mult,SI,251114 12:50:55.581726,    8.592030,101043.450494,   24.385363,   51.027972,   43.419389,    0.000000,  300.000000,   20.300000,    0.600000,    9.700000,    7.700000,    0.047994,    0.062523,   -0.003013,    0.232996,    0.000000,    0.000000,   44.468750,   -0.898358,   -1.974661,   -0.616440,   -3.801377,   -2.428772,   -1.126030,   -1.853839,   -0.087123,   -0.023836,   -0.357946,    0.570001,    0.847399,   -1.729729,   -1.665620,   -0.952194,   -0.582330,    0.833837,    0.576166,   -3.097403,   -0.215754,   -1.563291,   -1.346304,    0.381371,   -0.264247,   -1.183564,   -0.581919,   -3.330007,   -1.447606,   -0.441371,   -0.483700,   -1.282605,   -0.943564,    0.724522,   -1.747773,   -0.329384,   -0.820687,   -2.599320,   -0.780413,   -1.391510,   -0.090822,   -2.559868,   -3.196856,   -1.886100,   -1.949593,  -10.999748,  -55.377336,  -10.089267,  -11.458584,  -11.263019,   -9.957246,   -9.629608,  -12.805222,  -10.712076,   -9.721971,  -11.640845,   -9.395772,   -8.896559,   -9.932485,  -10.116904,  -12.217011,  -13.506602,  -11.346598,  -10.775980,  -11.386050
Mult,SI,251114 12:50:55.591726,    8.588620,101043.450494,   24.175917,   50.901388,   43.419389,    0.000000,  300.000000,   20.300000,    0.600000,    9.700000,    7.700000,    0.171237,    0.215470,    0.002551,   -0.112269,    0.000000,    0.000000,   44.468750,    0.904933,   -2.487950,    0.047260,    0.435617,   -1.430140,    0.356302,   -2.284114,   -3.349733,   -2.284936,   -0.994523,    0.283562,   -2.581649,   -1.657812,   -0.420823,   -1.656168,   -0.300412,   -2.005894,    0.683426,   -1.583839,   -2.307950,    0.614796,    1.323290,    0.311507,   -2.048223,   -0.565481,   -0.789865,   -1.293290,   -1.154180,   -1.806579,   -1.364386,   -0.216576,   -1.557126,    0.272466,   -1.123179,    0.451234,   -0.171370,   -0.099041,   -3.116308,   -1.803291,   -2.713156,   -1.866579,   -0.701919,   -1.695003,    1.162194,   -9.965979,  -56.331951,  -10.564747,  -12.232627,   -9.658735,   -9.202313,   -8.390565,  -10.309490,  -12.277011,  -11.025125,  -12.034750,  -13.073451,   -9.896116,  -10.810295,  -10.894748,  -12.014818,  -11.692626,  -10.038102,  -11.267488,  -12.235504
Mult,SI,251114 12:50:55.601726,    8.589617,101043.450494,   24.235107,   51.007866,   43.419389,    0.000000,  300.000000,   20.300000,    0.600000,    9.700000,    7.700000,    0.191045,    0.067148,    0.017412,   -0.158212,    0.000000,    0.000000,   44.468750,   -0.936988,   -2.400827,   -2.610827,   -2.612471,   -1.160550,    1.062331,    0.073562,   -1.934387,   -0.544111,    1.220550,   -0.145480,   -2.314525,   -2.550005,   -1.104249,   -0.604111,    0.975207,   -2.067949,   -1.698086,   -2.104525,   -0.447535,   -1.379181,   -1.858360,   -0.193562,   -0.750823,   -0.881509,   -1.737949,   -3.588500,   -0.984249,    0.235891,   -0.925481,   -1.003153,   -1.247674,   -0.475480,   -0.608965,   -0.714248,   -2.235621,   -1.620825,   -0.738084,   -0.551508,    1.641373,   -0.829728,    0.192329,    2.127744,   -1.160961,  -12.314819,  -55.418837,  -12.600231,  -10.927624,  -11.046289,  -11.938585,   -9.526046,   -8.710060,  -11.104543,  -10.322178,   -9.903307,  -12.227696,   -9.487930,   -7.872755,   -9.977486,  -10.252623,  -10.405911,   -9.584403,  -11.210159,  -10.514815
Mult,SI,251114 12:50:55.611726,    8.588825,101043.450494,   24.192451,   50.778773,   43.419389,    0.000000,  300.000000,   20.300000,    0.600000,    9.700000,    7.700000,    0.145685,    0.120355,   -0.011049,    0.272906,    0.000000,    0.000000,   44.468750,   -1.176989,   -1.702606,   -0.834248,   -2.847540,   -4.445762,   -0.311507,    1.124386,   -2.486717,   -1.834524,   -0.898769,    1.216441,   -1.030276,    0.962468,   -0.736029,   -1.536578,   -2.365073,   -2.243429,   -2.451786,   -2.378635,   -1.233701,   -2.789595,   -2.076169,   -2.808499,   -1.010139,   -0.153699,   -0.152877,   -2.521238,   -0.885618,   -1.570277,   -1.936853,   -0.697399,    0.622193,   -0.618083,   -0.649355,    1.678154,   -2.545895,   -2.285347,   -2.238087,    1.287126,    0.625481,    0.912331,   -2.378224,    2.013703,   -2.962198,  -10.917145,  -53.329749,   -9.630225,  -12.492559,   -8.411935,   -9.786081,  -10.414541,  -12.018132,  -11.138652,  -10.076424,  -10.676528,  -10.241527,  -10.526322,  -10.604816,  -11.282180,  -11.374132,  -11.709064,  -12.614820,  -11.939202,   -9.600841
Mult,SI,251114 12:50:55.621726,    8.592557,101043.450494,   24.407385,   51.388278,   43.419389,    0.000000,  300.000000,   20.300000,    0.600000,    9.700000,    7.700000,    0.140522,    0.030688,    0.017652,   -0.091386,    0.000000,    0.000000,   44.468750,   -0.964933,    0.219042,   -1.458907,   -0.971098,    0.229316,   -0.583974,   -2.763293,   -0.734796,   -1.670962,    0.782878,   -0.394932,    0.299179,    0.406028,   -0.113425,   -1.577674,   -0.200959,   -1.496304,    2.399594,   -2.381512,    0.010274,   -0.996166,   -1.457674,   -1.430140,   -2.343292,   -0.315617,   -0.724111,   -0.057123,   -0.510001,   -1.012605,   -0.243288,   -1.050002,   -1.719455,    0.331747,   -2.226978,    0.061028,   -1.459729,   -1.945072,    0.799728,   -1.426030,   -2.849595,    1.969319,    0.509179,   -2.536443,   -0.704385,  -11.807489,  -53.531742,  -12.665984,  -11.099200,   -8.997347,   -9.735533,  -10.324952,   -9.861312,  -11.733722,   -8.270256,  -10.088650,  -10.473719,  -11.170502,   -8.820839,  -10.666151,  -10.041801,   -8.441524,   -9.514128,   -9.834061,   -6.947685
Mult,SI,251114 12:50:55.631726,    8.589732,101043.450494,   24.242712,   50.994242,   43.419389,    0.000000,  300.000000,   20.300000,    0.600000,    9.700000,    7.700000,    0.162552,    0.067828,    0.000281,    0.079854,    0.000000,    0.000000,   44.468750,    0.077260,   -0.005342,   -2.189593,   -3.113431,   -0.166850,   -1.754798,   -0.963701,   -1.858771,   -1.329866,    0.448357,   -1.383290,   -0.143014,   -0.954659,   -1.257948,   -1.898223,   -0.770139,    0.086713,    0.294658,   -2.527813,   -0.493152,   -0.383014,    0.013151,   -0.080959,   -1.433428,   -2.334662,   -0.048904,   -0.748769,   -1.233701,   -2.328087,   -0.695344,   -0.004932,   -1.436304,    0.213288,   -0.272441,   -0.965550,   -0.613152,    0.715892,   -0.601645,   -1.576441,    0.290549,   -1.451921,   -0.045617,   -0.807741,   -2.429183,  -12.521532,  -54.442082,  -12.792354,   -9.586868,  -10.137195,  -12.039681,   -8.701661,  -11.415896,   -8.901799,   -9.793478,   -9.897554,  -10.516459,  -10.401391,  -10.244815,   -8.918134,  -12.720025,  -11.979476,  -11.476461,  -11.158173,  -10.609336
Mult,SI,251114 12:50:55.641546,    8.590800,101043.450494,   24.305407,   51.130614,   43.419389,    0.000000,  300.000000,   20.300000,    0.600000,    9.700000,    7.700000,    0.221197,    0.111601,    0.006347,   -0.231070,    0.000000,    0.000000,   44.468750,   -2.447676,   -0.353425,    1.160139,    0.209178,   -2.079456,    0.194795,   -1.192194,   -0.619727,    0.107671,   -1.681236,   -1.685346,   -1.445756,   -1.069317,   -0.245754,   -2.863567,   -2.241785,   -2.685622,   -2.296443,   -1.114523,   -0.196850,   -0.952605,    0.808358,    0.018493,    0.060822,   -0.741371,   -0.934522,   -1.179043,   -0.657947,   -1.347126,    1.100550,   -0.187809,   -1.074660,   -0.604624,    1.256741,   -0.332055,   -0.648494,    0.262192,   -0.476302,   -1.391510,   -0.725344,   -2.534389,   -1.811921,   -1.158701,   -1.274386,  -10.663377,  -53.623052,  -12.506737,   -9.694540,   -8.057276,   -9.794506,  -10.072623,   -9.984549,  -11.406187,   -8.910429,   -8.861730,   -9.298375,  -10.720706,  -10.320431,   -8.934881,  -12.124134,  -10.537007,  -12.133586,  -11.966531,   -7.621248
